,name,place_id,types,price_level,rating,user_ratings_total,vicinity,plus_code.global_code,geometry.location.lat,geometry.location.lng
657,Augustins Pizzeria,ChIJ-4PrOtF6jEcRjNsQkaNNVDg,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",,3.4,18,"Pl. des Augustins 11, Genève",8FR854RV+CV,46.1910753,6.1445873
658,L'Acluse,ChIJOYCJoqV7jEcR6LT7Of08dAs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,12,"Rue John-Grasset 9, Genève",8FR854RW+F6,46.191183,6.145561
659,Sixième Heure,ChIJbcfbo9R6jEcRJzGu10-auCo,"['cafe', 'furniture_store', 'restaurant', 'food', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2,4.4,260,"Pl. des Philosophes 6, Genève",8FR854WV+JR,46.1965528,6.1445694
660,Restaurant Les Armures,ChIJbSQsbSxljEcRCwq4DNUIkO0,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,4.5,1757,"Rue du Soleil-Levant, Genève",8FR8642W+GV,46.2013234,6.147223
661,La Favola,ChIJTx5KGSxljEcRvGuKESLfj4Q,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,112,"Rue Jean-Calvin 15, Genève",8FR8642W+PW,46.2017724,6.1473745
662,Barbacoa Burgers & Grill Geneva,ChIJDWZhlnZljEcRm3P1g63KXBE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,3.9,35,"Rue de la Rôtisserie 29, Genève",8FR8643W+3W,46.20266,6.1473297
663,Rozzel,ChIJVVHh-itljEcRdmdd6F2ogSg,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,75,"Grand-Rue 18, Genève",8FR8642W+P7,46.2018333,6.1456667
664,Chiang Mai Thai,ChIJ9yCVZClljEcRGLskFKKtGlQ,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",2,4.2,228,"Rue de la Cité 27, Genève",8FR8643V+3Q,46.202711,6.14439
665,Restaurant Le Boël « Chez Adriano »,ChIJewEuZClljEcRyuJdJku5riI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,227,"Rue de la Tour-de-Boël 5, Genève",8FR8643V+4R,46.2027572,6.1446387
666,Gastrobio,ChIJIS_LZClljEcRZeeG6scxcH4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,2.5,2,"Rue de la Cité 25, Genève",8FR8643V+4Q,46.2028103,6.1443812
667,Mama Corleone,ChIJ0Q6dJyZljEcR9X_HKNsvhA8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,113,"Rue Kléberg 13, Genève",8FR8644V+QX,46.2070797,6.1448203
668,Al Amir,ChIJNWyy7yZljEcRAIaxw3x6P4E,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.3,542,"Rue de Berne 22, Genève",8FR8646W+3F,46.2102091,6.1461457
669,Miyako Restaurant Japonais,ChIJawQezCdljEcRTUlb5gHzZ7c,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,4.3,531,"Rue de Chantepoulet 11, Genève",8FR8645V+5M,46.20798,6.144237
670,Hungky,ChIJXcQq2iZljEcR6dRWoRM6In0,"['restaurant', 'meal_delivery', 'point_of_interest', 'food', 'establishment']",2,4,629,"Rue Chaponnière 3, Genève",8FR8645V+PQ,46.209266,6.144377
671,El Mektoub,ChIJPYFFqSdljEcRzeFyBX-73bI,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.1,210,"Rue Chaponnière 5, Genève",8FR8645V+QR,46.2093992,6.144558
672,Parfums de Beyrouth,ChIJv6lj8CZljEcR1E9cpiKmAfM,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.4,4368,"Rue de Berne 18, Genève",8FR8646W+28,46.2100245,6.1458736
673,Restaurant MILAN,ChIJp-pmACdljEcRkYrTAQCAPFc,"['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']",3,4.1,362,"Rue Chaponnière 9, Genève",8FR8645V+VW,46.2096745,6.1448542
674,currystation,ChIJGQVLtUdljEcRSfLnsVTL400,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4,3,"Rue Chaponnière 6, Genève",8FR8645V+PW,46.2092792,6.1447815
675,Mama Wasi,ChIJPa50LSdljEcR8TW9KaJK7rA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,53,"Rue de Lausanne 22, Genève",8FR8646V+PX,46.2118254,6.1449226
676,Zara 2001,ChIJdepFzCBljEcRPywtHbz5NN4,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,59,"Rue de Lausanne 25, Genève",8FR8646V+RR,46.2120372,6.144565
677,Al Quadrato | Restaurant et Pizzeria,ChIJnVAyaCFljEcRtl_32ig0l2c,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,289,"Rue de Berne 55, Genève",8FR8647X+63,46.213052,6.147737
678,Novotel Café,ChIJiZmUTPJljEcRHF0KwdqkYgU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Zurich 19, Genève",8FR8646W+HW,46.2114781,6.147349
679,IL Ritrovo,ChIJ__8rASFljEcRsEstmD3TsuE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Lausanne 52, Genève",8FR8647W+JG,46.214147,6.1462577
680,Little India,ChIJ20RTCiFljEcREUD_T37fYcg,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,607,"Rue du Prieuré 20, Genève",8FR8647W+MV,46.2141392,6.1472018
681,El Catrín,ChIJIXPDoSFljEcRU-8H3JkDpoU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,873,"Rue de Richemont 7, Genève",8FR8647X+Q2,46.2144574,6.1475517
682,padthai.ch,ChIJA8aA8R5ljEcROw-DNoxX0-A,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.3,53,"Av. Blanc 34, Genève",8FR8649X+X4,46.2199106,6.1477426
683,Restaurant L' Aigle d'Or Carouge,ChIJMcyjg9l6jEcRa0kMH86byO4,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.2,108,"Rue de la Filature 13, Carouge",8FR854PR+9W,46.1859274,6.1423422
684,Café des Négociants,ChIJxVTEB9l6jEcRYcBSikq_D6Y,"['restaurant', 'point_of_interest', 'food', 'establishment']",3,4.4,396,"Rue de la Filature 29, Carouge",8FR854PR+76,46.1857316,6.1405399
685,Restaurant Zinc SA,ChIJwwcoENF6jEcRyFpOL834054,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,2,"Bd de la Cluse 41, Genève",8FR854RW+C7,46.1910969,6.1458562
686,Restaurant scolaire de Barthélemy-Menn,ChIJT_WKH9F6jEcRKZP2ADZlKNU,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4,1,"Rue Barthélemy-Menn 6BIS, Genève",8FR854RW+53,46.1904849,6.1451582
687,Café-Restaurant Le Moléson,ChIJX6IL4NN6jEcRKi87OX5G5Lo,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.4,46,"Rue du Pré-Jérôme 14, Genève",8FR854VW+46,46.1927987,6.145586
688,Vieux Martin,ChIJcbf07NN6jEcR2MSwGgDIr8M,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4,173,"Rue Prévost-Martin 31, Genève",8FR854VW+H6,46.1939129,6.1454697
689,Les Philosophes Genève,ChIJ79nOcdN6jEcRy-y4RjD-L9A,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,187,"Rue Prévost-Martin 5, Genève",8FR854WW+78,46.1956909,6.1457414
690,Bistro de la Tour,ChIJ9c4vBNN6jEcRt3xGiNAthWc,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,4.5,103,"Bd de la Tour 2, Genève",8FR854WW+5R,46.1953291,6.1471704
691,Sunset,ChIJYwOMVdN6jEcRuPOm3rTEPrY,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",,4.1,57,"Rue Saint-Léger 3, Genève",8FR854WW+W3,46.1972839,6.1452914
692,Old Town Café,ChIJYREEXtRljEcRBj4wfY5ttuY,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",,4.4,83,"Pl. du Bourg-de-Four 22, Genève",8FR8642X+4F,46.2002522,6.1487274
693,Italian restaurant HD,ChIJbyoLaO9ljEcR3f8-uRjd2Qk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue Jean-Calvin 15, Genève",8FR8642W+PW,46.2017724,6.1473745
694,22 grand'rue,ChIJ9R2K-StljEcRtWd5p19RZzQ,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",2,4.4,162,"Grand-Rue 22, Genève",8FR8642W+P8,46.2018024,6.1458272
695,Chez Cosette,ChIJK5NXlJVljEcR9xAraaFYqHs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,18,"Grand-Rue 14, Genève",8FR8642W+R4,46.2020217,6.1453517
696,Le Pilier,ChIJWdqQyxJljEcRlZsyhYtPxlQ,"['restaurant', 'finance', 'food', 'point_of_interest', 'establishment']",,4.6,71,"Pl. du Molard 11, Genève",8FR8643X+65,46.20306,6.147987
697,ByLÙ by Luigia,ChIJLa1YLOBljEcRHBjC6NhFjT4,"['bar', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,3.8,267,"Rue de la Rôtisserie 6, Genève",8FR8643W+49,46.2028661,6.1459216
698,La Boursière,ChIJz8BcWylljEcRAIIOdY-1kxI,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",2,4.4,181,"Pl. des Trois-Perdrix 3, Genève",8FR8643W+45,46.2028707,6.1453939
699,Caviar House & Prunier | Boutique & Restaurant | Fusterie Genève,ChIJKb2xJilljEcRNoiNyyqTE3U,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",4,4.8,19,"Rue du Rhône 30, Genève",8FR8643W+Q8,46.2043835,6.145758
700,Arepa Republic,ChIJty5PpClljEcRg4ltoNiimWU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,15,"Food truck, Genève",8FR8643V+RC,46.2045939,6.1435773
701,L'ARTISAN,ChIJpWaHKCZljEcRXmR1gmnndM0,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,41,"Rue du Cendrier 18-20, Genève",8FR8644W+V3,46.2072963,6.1451088
702,Kiran,ChIJB3yUnChljEcRf44wfK3yOSs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.1,274,"Rue Kléberg 8, Genève",8FR8644W+Q4,46.2068892,6.145304
703,MH Swiss Made Winebar and Restaurant,ChIJ7Z25f3VljEcRKCZ-0zd5IJs,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,22,"Rue du Cendrier 24, Genève",8FR8644W+X5,46.2074682,6.1454277
704,"Restaurant @ The Ritz-Carlton Hotel de la Paix, Geneva",ChIJTcepjgFljEcR12O9s7q6fGI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,1,"Quai du Mont-Blanc 11, Genève",8FR8645W+89,46.2083668,6.1459243
705,Pedra Alta Café et Restaurant,ChIJM8rjJSRljEcRDSm1mfe3Luk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,1,1,"Rue des Pâquis 8, Genève",8FR8646X+28,46.2100123,6.1483576
706,Café Vaudois,ChIJrVu3XyZljEcRFY50ePzHgCE,"['restaurant', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",,4.4,165,"Rue des Alpes 16, Genève",8FR8646W+23,46.2100703,6.1452379
707,Les Amis Asia Dinner,ChIJnbXl-OxljEcR6rpO0YIqgls,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.7,173,"Rue de Monthoux 55, Genève",8FR8646W+G6,46.2113647,6.1455944
708,Lobster & Co,ChIJIb5STUxljEcR-jeaAVV1Xfg,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.3,87,"Rue de Fribourg 13, Genève",8FR8646W+G6,46.2113376,6.1455113
709,Restaurant Japonais,ChIJLaRz1CBljEcRYT10pX-Z8Es,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,1,"Rue de Zurich 45, Genève",8FR8646W+V4,46.2121487,6.1452834
710,Nagomi,ChIJqW6N0yBljEcRzizN8st5alw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,205,"Rue de Zurich 47, Genève",8FR8646W+V2,46.2121754,6.1450062
711,Au Flamant Rose,ChIJ7XaI0CBljEcR8dQ5JnbbiRc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Lausanne 28, Genève",8FR8646W+X3,46.2124537,6.1451507
712,L' Aparté,ChIJG6LF5SBljEcRV2X1bg60qdk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.9,74,"Rue de Lausanne 43, Genève",8FR8647W+C5,46.2135767,6.1454539
713,little Ethiopia cafe restaurant geneve,ChIJlZqpQtFljEcRzKyMrU2Rvf8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,162,"Rue du Prieuré 8, Genève",8FR8647X+G7,46.2138138,6.1482373
714,Soghateh Gilan Restaurant,ChIJ4Ujz8GFljEcRapcHIoqrI7A,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.8,133,"Rue Jean-Charles Amat 18, Genève",8FR8647X+V6,46.2146625,6.1480058
715,Restaurant Marroush,ChIJW86R42FljEcRBA_9p_F6Aqg,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,20,"Rue du Prieuré 8, Genève",8FR8647X+G7,46.2137669,6.1481982
716,Mercato Cultural Restaurant,ChIJM-Oq9wdljEcRzE4VgPp6cFk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,2,"Rue du Môle 18, Genève",8FR8647X+48,46.2128628,6.1483391
717,65 rue de Berne paquis,ChIJSQjNZCFljEcRxiONLtjYINM,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,3,"Rue de Berne 65, Genève",8FR8647X+C6,46.2135404,6.148173
718,Restaurant mercato,ChIJ5eyzMGxljEcRRcBidiAyfMM,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,1,"Rue du Môle 18, Genève",8FR8647X+48,46.2127996,6.148308
719,Soï,ChIJs9N4eyFljEcRfjUmbu2pPIg,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.5,322,"Rue du Prieuré 6, Genève",8FR8647X+F8,46.2136959,6.1483535
720,Moshool,ChIJ6090lxBljEcRH3ApQjVw7zU,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,24,"Rue Butini 18, Genève",8FR8648X+F5,46.2162169,6.1479648
721,Lanna Thai,ChIJw527hB5ljEcR2kv1hhBl1Oo,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.1,125,"Av. Blanc 42, Genève",8FR864CX+98,46.220989,6.1482902
722,Le Café du Stade,ChIJpRHolIt7jEcRzG3G-j5fCXU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,89,"Rte de Veyrier 40, Carouge",8FR854MX+V4,46.1847288,6.1478538
723,Mercato,ChIJmwyTXdl6jEcRXvvEUMCPSoA,"['bar', 'cafe', 'convenience_store', 'grocery_or_supermarket', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",2,4.2,129,"Pl. du Marché 2, Carouge",8FR854MR+QQ,46.1844492,6.14191
724,Constantine,ChIJX97bWNl6jEcRfbuynk8w2-Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.1,221,"Rue Vautier 27A, Carouge",8FR854MR+MV,46.1841591,6.1421748
725,Tacos & Burger,ChIJT_pQ1NN6jEcRNK0a1kGmgL4,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",1,3.9,145,"Bd de la Cluse 67, Genève",8FR854VW+4P,46.1928383,6.1468388
726,Un R de famille,ChIJ-0l9ptN6jEcRBtUgwVQckAM,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,145,"Rue Goetz-Monin 10, Genève",8FR854VW+WJ,46.1948046,6.1465609
727,Le Socrate,ChIJLR2jDdN6jEcRrroQVCh236w,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.4,497,"Rue Micheli-du-Crest 6, Genève",8FR854WW+6H,46.1956147,6.1464127
728,Chez Kuk,ChIJz7QfQdN6jEcRtuq5AcrnYH8,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4,146,"Bd des Philosophes 18, Genève",8FR854WW+HF,46.196463,6.146226
729,"Massala Gourmand, Batista Dos Anjos Rego",ChIJ2-u4mdR6jEcRhRauUviv8S8,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.5,13,"Rue des Voisins 6, Genève",8FR854WV+FP,46.1962334,6.1443205
730,Bistrot La Fabrique,ChIJV9gmadN6jEcR7fh-BQQqZ9I,"['restaurant', 'point_of_interest', 'food', 'establishment']",2,4.4,284,"Rue Micheli-du-Crest 2, Genève",8FR854WW+C8,46.1961385,6.1458101
731,Chez ma Cousine,ChIJ43vhti1ljEcRO6m3jAwMvAg,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,4.4,1685,"Pl. du Bourg-de-Four 6, Genève",8FR8642X+7P,46.2007078,6.149269
732,Restaurant MONNA ISA,ChIJAfDMti1ljEcR7wXfX98vfkk,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,78,"Pl. du Bourg-de-Four 8, Genève",8FR8642X+7M,46.2006624,6.1491532
733,Demi Lune Café,ChIJF-80CC1ljEcRcyDiJ_Oa5Go,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,770,"Rue Etienne-Dumont 3, Genève",8FR854XX+VQ,46.1996616,6.1493927
734,Au Pied de Cochon,ChIJ43vhti1ljEcRaN0FhdbfkoI,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,342,"Pl. du Bourg-de-Four 4, Genève",8FR8642X+8P,46.2007745,6.1493063
735,Hôtel-de-Ville,ChIJmaw3EixljEcRXnMFBnEWQuo,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,4.2,587,"Grand-Rue 39, Genève",8FR8642W+GQ,46.2012735,6.1469328
736,Restaurant De L'aigle,ChIJb0YrDCxljEcRvHRtbKZB7ZU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Grand-Rue 48, Genève",8FR8642W+GJ,46.2013358,6.1465536
737,Les Antiquaires,ChIJrZ4XDixljEcR5z3P46TPnyU,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,141,"Grand-Rue 35, Genève",8FR8642W+HM,46.2014261,6.1467431
738,Living Room Bar & Kitchen,ChIJxQVm6SVljEcRrW5Qk3ALCxk,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",,4.4,204,"Quai du Mont-Blanc 11, Genève",8FR8645X+5C,46.2079775,6.1485095
739,Wine & Beef Lévrier,ChIJYR1mQCZljEcRmJB2R7nKtL0,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",2,4.2,441,"Rue Ami-Lévrier 3, Genève",8FR8645W+8C,46.2082368,6.146092
740,Sultan Beyrouth,ChIJ-8UL5iZljEcRgaWkQvB1W4Q,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.5,277,"Rue de Berne 29, Genève",8FR8646W+58,46.2103951,6.1459402
741,Salgatella,ChIJl3cuU3FljEcRovfYacdBiB0,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.8,18,"Rue de Berne 29bis, Genève",8FR8646W+58,46.2104263,6.1458686
742,The Burger Factory,ChIJwYpgkEVljEcRpUu9aTGB8T0,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.7,72,"Rue de Berne 41, Genève",8FR8646W+CH,46.2110069,6.1463902
743,Café Restaurant Gandhi Genève,ChIJNWTMMiFljEcRa0DI1VajHGg,"['cafe', 'meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,313,"Rue de Neuchâtel 37, Genève",8FR8646W+PG,46.2118196,6.1463537
744,Baobab,ChIJ58ztMiFljEcRMSuHCWhn6ew,"['restaurant', 'food', 'point_of_interest', 'establishment']",,5,2,"Rue de Zurich 32, Genève",8FR8646W+QH,46.2119543,6.1463563
745,gyoza no ho,ChIJu32DxYdljEcRsjIJPdCKTMQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,180,"Rue de Zurich 35, Genève",8FR8646W+QC,46.2118803,6.1460486
746,Cuisines scolaires Pâquis-Plantaporrêts,ChIJ4eFvGCFljEcRgXCbHnIAJqI,"['restaurant', 'point_of_interest', 'food', 'establishment']",,5,1,"Rue Royaume 14, Genève",8FR8647W+7G,46.2131646,6.1462497
747,Mosaïque,ChIJT-BeHiFljEcRfPkYOI7XNEo,"['restaurant', 'point_of_interest', 'food', 'establishment']",1,4.5,180,"Rue du Môle 31, Genève",8FR8647W+8C,46.2133556,6.1461271
748,La Gourmandise,ChIJEbdMUyBljEcR82jZSzbZ6UI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.1,29,"Rue de Lausanne 53, Genève",8FR8647W+VF,46.2145936,6.1462181
749,Costa Smeralda,ChIJ73HxqDlljEcRbhZlyMN2Wdc,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.2,169,"Parc du Château-Banquet 2, Genève",8FR8648X+R7,46.2171213,6.1481981
750,Tag's Café,ChIJoU6f9CFljEcR9wBjWs_P-pE,"['restaurant', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",,4.6,15,"Rue de Richemont 18, Genève",8FR8648X+5G,46.2154668,6.1486955
751,Caramela Restaurant Genève,ChIJadW_xORljEcRVt858-lfSvE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue de Lausanne 135, Genève",8FR864CX+QH,46.2219283,6.148965
752,Tzing Tao,ChIJ7-s_hR5ljEcRXty5TTWRenk,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,3.8,85,"Av. de Sécheron 12, Genève",8FR864CX+88,46.220749,6.1482481
753,UN Port beach club,ChIJQfQ50QJljEcRbVBdMaRex9I,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.3,207,"Rue de Lausanne 214-216, Genève",8FR864GX+MH,46.2266134,6.148885
754,Restaurant de la Plage de l'ONU,ChIJ0Ve-H7pljEcRP_IFd56QsnY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.4,5,"Rue de Lausanne 214, Genève",8FR864HX+2M,46.2276432,6.1490079
755,Casa Italia,ChIJ--5Iu0h7jEcRiNkP6z1di08,"['restaurant', 'point_of_interest', 'food', 'establishment']",,5,1,"Rte de Veyrier 32, Carouge",8FR854MW+PM,46.1843396,6.1466899
756,Clair d'Arve,ChIJvWdsGNd6jEcRXAXslmEYtIY,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,20,"Rue des Minoteries 11, Genève",8FR854RR+2V,46.1898683,6.1421336
757,Chez Gustave,ChIJvQNskdF6jEcRWhZjNuTIaRU,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.1,98,"Rue Alcide-Jentzer 17, Genève",8FR854RX+P2,46.1918449,6.1475536
758,Le Carabin,ChIJ75SzctF6jEcRFFfJwlmvneA,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.3,153,"Bd de la Cluse 51, Genève",8FR854RW+JF,46.1916116,6.1461445
759,Suprême Tacos,ChIJ38oL1tN6jEcRtF9GqXDLIuw,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.1,271,"Rue du Pré-Jérôme 21, Genève",8FR854VW+3J,46.1927421,6.1465607
760,Chausse-Coqs,ChIJXT2oU9J6jEcRIHcFuGJJPu4,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,3.8,191,"Rue Micheli-du-Crest 18, Genève",8FR854VX+R2,46.194615,6.1475
761,Pasta d'Oro,ChIJZSdXU9J6jEcRqUYb8SvisAQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.4,493,"Rue Micheli-du-Crest 16, Genève",8FR854VW+VX,46.1946805,6.1474798
762,Platane,ChIJN-NRUNJ6jEcRPIaVl6iRz-I,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4,174,"Bd de la Cluse 91, Genève",8FR854VX+V5,46.1946768,6.1479854
763,Le Boteco,ChIJ-W4uqtN6jEcRdTXqo_bfuxo,"['restaurant', 'cafe', 'bar', 'food', 'store', 'point_of_interest', 'establishment']",2,4.5,234,"Rue Micheli-du-Crest 12, Genève",8FR854VW+XV,46.1949368,6.1472235
764,Best Dining SA,ChIJ75EqY816jEcRYBE9r_DCo3g,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Rue Sautter 29, Genève",8FR855W2+56,46.19546,6.1505771
765,Cantina dei Vini,ChIJJ1a-4Et7jEcRKvnop3ky09A,"['restaurant', 'food', 'point_of_interest', 'establishment']",,0,0,"Bd du Pont-d'Arve 11, Genève",8FR854WW+36,46.195186,6.14553
766,Déli’Sen,ChIJt5U37NJ6jEcR2DEQSPMbc5w,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.5,65,"Bd de la Cluse 105, Genève",8FR854WX+9G,46.1959912,6.1488528
767,Crêperie du Bourg-de-Four,ChIJ59IjGHxljEcRQ47cCzDGrb0,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.4,55,"Pl. du Bourg-de-Four 17, Genève",8FR854XX+WJ,46.1998419,6.1490352
768,Le 33 Restaurant Chinois,ChIJ64IGIFZljEcRXb1XZVZCUMQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,185,"Pl. du Bourg-de-Four 33, Genève",8FR854XX+V9,46.1997104,6.1484802
769,Restaurant Café Le Radar de pOche,ChIJxTG_LaVljEcRhSNHfEFuFaM,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,250,"Rue des Chaudronniers 8, Genève",8FR8642X+3V,46.2001726,6.1496363
770,Café Verdaine,ChIJnd42BQxljEcR4IFFkpGXLls,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.6,27,"Rue Verdaine 9, Genève",8FR86522+F4,46.2011629,6.150357
771,Perron,ChIJ9zKdJyxljEcRG-abPiCeM4A,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,4.2,395,"Rue du Perron 5, Genève",8FR8642X+V7,46.2022101,6.1481682
772,Brasserie du Molard,ChIJC-dblC5ljEcR7q96K5Dwg-c,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2,3.9,1248,"Pl. du Molard 9, Genève",8FR8643X+76,46.2032098,6.148071
773,Globus Restaurants,ChIJY0FnWQ1ljEcRQW0TGfVCgqE,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.2,13,"Rue du Rhône 48, Genève",8FR8643W+JX,46.2041069,6.147467
